entry_date,exit_date,stock1,stock2,position,entry_price1,entry_price2,exit_price1,exit_price2,entry_zscore,exit_zscore,hedge_ratio,position_size,gross_pnl,transaction_costs,net_pnl,return_pct,days_held,capital_after
2024-11-07,2024-11-13,HDFCBANK.NS,BANKBARODA.NS,short,861.62841796875,253.99656677246094,829.463134765625,235.1945343017578,2.170875168639221,-0.3911129033987237,-2.1891027060199786,100,7332.486336341671,62.020198961190985,7270.46613738048,23.790492903653277,6,1023033.8577189998
2024-12-05,2024-12-19,HDFCBANK.NS,BANKBARODA.NS,short,920.4335327148438,251.31884765625,884.790283203125,240.03762817382812,2.638718068727583,0.3918178525851744,-2.1891027060199786,100,6033.899760789377,72.95940250579045,5960.940358283587,16.09886858518342,14,1028994.7980772834
2025-03-28,2025-06-19,HDFCBANK.NS,BANKBARODA.NS,short,901.908935546875,220.91659545898438,954.7447509765625,231.66000366210938,2.690571478309769,0.3596739690009068,-2.1891027060199786,100,-7635.423939902567,86.5917028706132,-7722.015642773181,-18.4604804950556,83,1021272.7824345103
2025-10-21,2025-12-10,HDFCBANK.NS,BANKBARODA.NS,short,1007.7000122070312,270.20001220703125,989.7999877929688,286.1000061035156,2.3972789679136586,0.6323482835561938,-2.1891027060199786,100,-1690.669525043259,77.97021245574183,-1768.6397374990008,-4.249449529285234,50,1019504.1426970114
2023-07-04,2023-08-02,HDFCBANK.NS,PNB.NS,short,841.0902709960938,54.79617691040039,798.407958984375,57.14938735961914,3.760357783759346,0.4452195383728771,-2.617546836312186,100,3652.2673445189434,134.64754723862967,3517.619797280314,5.042035223507272,29,1003517.6197972803
2023-10-27,2023-11-13,HDFCBANK.NS,PNB.NS,long,715.0143432617188,70.2601318359375,724.5777587890625,75.97506713867188,-2.118243865142185,-0.47279040244020215,-2.617546836312186,100,2452.252634874494,105.68146196173095,2346.5711729127634,4.41827976996922,17,1005864.190970193
2023-12-06,2024-01-17,HDFCBANK.NS,PNB.NS,short,792.2271118164062,82.0741958618164,748.279296875,93.36000061035156,2.559079437025809,0.13034964729299436,-2.617546836312186,100,1440.6692426641005,108.12991827347125,1332.5393243906292,2.3078507668928276,42,1007196.7302945836
2024-04-05,2024-05-07,HDFCBANK.NS,PNB.NS,short,754.1439208984375,131.15545654296875,733.021728515625,117.4684066772461,2.9415673755260667,0.20135990017146027,-2.617546836312186,100,5694.868645728197,83.63810428102755,5611.230541447169,13.65800018583494,32,1012807.9608360308
2024-06-21,2024-07-10,HDFCBANK.NS,PNB.NS,short,821.7671508789062,122.25736999511719,802.2066040039062,115.8626708984375,2.202546747179947,0.4382229307018984,-2.617546836312186,100,3629.897126468231,100.06833951793601,3529.8287869502947,7.034996270204445,19,1016337.7896229811
2024-12-04,2024-12-19,HDFCBANK.NS,PNB.NS,short,917.6461791992188,106.91203308105469,884.790283203125,100.60478973388672,2.9511770280899223,0.473308565536095,-2.617546836312186,100,4936.5400865324345,125.92514593615374,4810.6149405962815,7.5425259438221754,15,1021148.4045635774
2025-03-28,2025-08-04,HDFCBANK.NS,PNB.NS,short,901.908935546875,93.42289733886719,996.0,104.66000366210938,2.61254701542621,0.4854792354966184,-2.617546836312186,100,-12350.471655883124,137.94176647042286,-12488.413422353548,-18.9975371940834,129,1008659.9911412238
2023-06-30,2023-08-11,HDFCBANK.NS,IDFCFIRSTB.NS,short,828.047119140625,79.1409683227539,787.8468627929688,87.86241912841797,3.0015673163395915,0.4203899857067759,-2.5473224253896665,100,1798.390912845541,119.04825079631846,1679.3426620492226,2.6807308690616085,42,1001679.3426620492
2023-11-02,2023-11-24,HDFCBANK.NS,IDFCFIRSTB.NS,long,718.7131958007812,82.03150939941406,745.6512451171875,84.02498626708984,-2.087783919670301,-0.4909236544248579,-2.5473224253896665,100,3201.6077645932314,104.13650056250614,3097.4712640307253,6.076422010099356,22,1004776.8139260799
2024-06-20,2024-07-18,HDFCBANK.NS,IDFCFIRSTB.NS,short,823.5431518554688,83.56647491455078,796.6319580078125,77.48638153076172,3.0836985526131024,0.43941416638583475,-2.5473224253896665,100,4239.9152072645475,120.99215569670741,4118.92305156784,6.744898044448318,28,1008895.7369776478
2024-09-24,2024-10-03,HDFCBANK.NS,IDFCFIRSTB.NS,short,872.2350463867188,73.43962860107422,829.7838134765625,71.74517822265625,2.480484591691506,0.402190414494453,-2.5473224253896665,100,4676.754435781035,133.21863456153258,4543.535801219502,6.631343919675809,9,1013439.2727788673
2024-12-06,2024-12-19,HDFCBANK.NS,IDFCFIRSTB.NS,short,915.5494995117188,65.68501281738281,884.790283203125,64.85771179199219,2.2307671375035314,0.4436135261888403,-2.5473224253896665,100,3286.6618763119154,146.78053728459156,3139.881339027324,4.196419873463204,13,1016579.1541178946
